timestamp,cpu,ram,disk
2026-04-14 16:24:45.887921,60.0,80.0,90.7
2026-04-14 16:24:45.891650,0.0,80.0,90.7
2026-04-14 16:24:45.894414,0.0,80.0,90.7
2026-04-14 16:24:45.897395,0.0,80.0,90.7
2026-04-14 16:24:45.901147,0.0,80.0,90.7
2026-04-14 16:24:45.906499,100.0,80.0,90.7
2026-04-14 16:24:45.908981,0.0,80.0,90.7
2026-04-14 16:24:45.911902,0.0,80.0,90.7
2026-04-14 16:24:45.914701,0.0,80.0,90.7
2026-04-14 16:24:45.918109,100.0,80.0,90.7
2026-04-14 16:24:45.923161,0.0,80.0,90.7
2026-04-14 16:24:45.926234,0.0,80.0,90.7
2026-04-14 16:24:45.928759,0.0,80.0,90.7
2026-04-14 16:24:45.931857,0.0,80.0,90.7
2026-04-14 16:24:45.935426,100.0,80.0,90.7
2026-04-14 16:24:45.939230,0.0,80.0,90.7
2026-04-14 16:24:45.943456,0.0,80.1,90.7
2026-04-14 16:24:45.947785,0.0,80.1,90.7
2026-04-14 16:24:45.951709,83.3,80.1,90.7
2026-04-14 16:24:45.955568,0.0,80.1,90.7
2026-04-14 16:24:45.959702,0.0,80.1,90.7
2026-04-14 16:24:45.963120,0.0,80.1,90.7
2026-04-14 16:24:45.967338,84.6,80.1,90.7
2026-04-14 16:24:45.971294,0.0,80.1,90.7
2026-04-14 16:24:45.975330,0.0,80.1,90.7
2026-04-14 16:24:45.979623,66.7,80.1,90.7
2026-04-14 16:24:45.983982,100.0,80.1,90.7
2026-04-14 16:24:45.988137,0.0,80.1,90.7
2026-04-14 16:24:45.992640,0.0,80.1,90.7
2026-04-14 16:24:45.995471,0.0,80.1,90.7
2026-04-14 16:24:45.998165,81.8,80.1,90.7
2026-04-14 16:24:46.001671,0.0,80.1,90.7
2026-04-14 16:24:46.005064,0.0,80.1,90.7
2026-04-14 16:24:46.008589,0.0,80.1,90.7
2026-04-14 16:24:46.013418,83.3,80.1,90.7
2026-04-14 16:24:46.017648,0.0,80.1,90.7
2026-04-14 16:24:46.022455,0.0,80.2,90.7
2026-04-14 16:24:46.027663,40.0,80.2,90.7
2026-04-14 16:24:46.031749,0.0,80.2,90.7
2026-04-14 16:24:46.035553,0.0,80.2,90.7
2026-04-14 16:24:46.040880,0.0,80.2,90.7
2026-04-14 16:24:46.045394,50.0,80.1,90.7
2026-04-14 16:24:46.049046,0.0,80.2,90.7
2026-04-14 16:24:46.052702,0.0,80.2,90.7
2026-04-14 16:24:46.056918,0.0,80.2,90.7
2026-04-14 16:24:46.061733,100.0,80.2,90.7
2026-04-14 16:24:46.065516,0.0,80.2,90.7
2026-04-14 16:24:46.071044,0.0,80.2,90.7
2026-04-14 16:24:46.079961,64.7,80.2,90.7
2026-04-14 16:24:46.084367,0.0,80.2,90.7
2026-04-14 16:24:46.090739,90.0,80.2,90.7
2026-04-14 16:24:46.095227,0.0,80.2,90.7
2026-04-14 16:24:46.098681,0.0,80.2,90.7
2026-04-14 16:24:46.108427,75.0,80.2,90.7
2026-04-14 16:24:46.114062,0.0,80.2,90.7
2026-04-14 16:24:46.120242,100.0,80.2,90.7
2026-04-14 16:24:46.126316,0.0,80.2,90.7
2026-04-14 16:24:46.131335,0.0,80.2,90.7
2026-04-14 16:24:46.136458,100.0,80.2,90.7
2026-04-14 16:24:46.142197,0.0,80.2,90.7
2026-04-14 16:24:46.146647,0.0,80.2,90.7
2026-04-14 16:24:46.152392,100.0,80.2,90.7
2026-04-14 16:24:46.158911,0.0,80.2,90.7
2026-04-14 16:24:46.163270,0.0,80.2,90.7
2026-04-14 16:24:46.168704,100.0,80.2,90.7
2026-04-14 16:24:46.173615,0.0,80.2,90.7
2026-04-14 16:24:46.177402,0.0,80.2,90.7
2026-04-14 16:24:46.180694,0.0,80.2,90.7
2026-04-14 16:24:46.183661,40.0,80.2,90.7
2026-04-14 16:24:46.188366,0.0,80.2,90.7
2026-04-14 16:24:46.191831,0.0,80.2,90.7
2026-04-14 16:24:46.194904,0.0,80.2,90.7
2026-04-14 16:24:46.198967,77.8,80.2,90.7
2026-04-14 16:24:46.203049,100.0,80.2,90.7
2026-04-14 16:24:46.207671,0.0,80.2,90.7
2026-04-14 16:24:46.211078,0.0,80.2,90.7
2026-04-14 16:24:46.213995,0.0,80.2,90.7
2026-04-14 16:24:46.216991,80.0,80.2,90.7
2026-04-14 16:24:46.221239,0.0,80.2,90.7
2026-04-14 16:24:46.225691,0.0,80.2,90.7
2026-04-14 16:24:46.229366,0.0,80.2,90.7
2026-04-14 16:24:46.233310,60.0,80.2,90.7
2026-04-14 16:24:46.236902,0.0,80.2,90.7
2026-04-14 16:24:46.240837,0.0,80.2,90.7
2026-04-14 16:24:46.245544,100.0,80.2,90.7
2026-04-14 16:24:46.248995,77.8,80.2,90.7
2026-04-14 16:24:46.253949,0.0,80.2,90.7
2026-04-14 16:24:46.258615,0.0,80.2,90.7
2026-04-14 16:24:46.261693,30.0,80.2,90.7
2026-04-14 16:24:46.264415,0.0,80.2,90.7
2026-04-14 16:24:46.267209,0.0,80.2,90.7
2026-04-14 16:24:46.270458,0.0,80.2,90.7
2026-04-14 16:24:46.274753,0.0,80.2,90.7
2026-04-14 16:24:46.278303,80.0,80.2,90.7
2026-04-14 16:24:46.280953,0.0,80.2,90.7
2026-04-14 16:24:46.283449,0.0,80.2,90.7
2026-04-14 16:24:46.286567,0.0,80.2,90.7
2026-04-14 16:24:46.290894,0.0,80.2,90.7
2026-04-14 16:24:46.295018,70.0,80.2,90.7
2026-04-14 16:24:46.298792,0.0,80.2,90.7
2026-04-14 16:24:46.302748,0.0,80.2,90.7
2026-04-14 16:24:46.308735,60.0,80.2,90.7
2026-04-14 16:24:46.313111,0.0,80.2,90.7
2026-04-14 16:24:46.316980,0.0,80.2,90.7
2026-04-14 16:24:46.322825,33.3,80.2,90.7
2026-04-14 16:24:46.328142,80.0,80.2,90.7
2026-04-14 16:24:46.330891,0.0,80.2,90.7
2026-04-14 16:24:46.333864,0.0,80.2,90.7
2026-04-14 16:24:46.337606,0.0,80.2,90.7
2026-04-14 16:24:46.341957,83.3,80.2,90.7
2026-04-14 16:24:46.344758,0.0,80.2,90.7
2026-04-14 16:24:46.347981,0.0,80.2,90.7
2026-04-14 16:24:46.350522,0.0,80.2,90.7
2026-04-14 16:24:46.354939,71.4,80.2,90.7
2026-04-14 16:24:46.359251,71.4,80.2,90.7
2026-04-14 16:24:46.361678,0.0,80.2,90.7
2026-04-14 16:24:46.364320,0.0,80.2,90.7
2026-04-14 16:24:46.367958,0.0,80.2,90.7
2026-04-14 16:24:46.372810,70.0,80.2,90.7
2026-04-14 16:24:46.376796,0.0,80.2,90.7
2026-04-14 16:24:46.379425,0.0,80.2,90.7
2026-04-14 16:24:46.382600,0.0,80.2,90.7
2026-04-14 16:24:46.385495,0.0,80.2,90.7
2026-04-14 16:24:46.390399,100.0,80.2,90.7
2026-04-14 16:24:46.393012,0.0,80.2,90.7
2026-04-14 16:24:46.397593,0.0,80.2,90.7
2026-04-14 16:24:46.401597,0.0,80.2,90.7
2026-04-14 16:24:46.405584,90.0,80.3,90.7
2026-04-14 16:24:46.410134,0.0,80.3,90.7
2026-04-14 16:24:46.413270,0.0,80.3,90.7
2026-04-14 16:24:46.416794,0.0,80.3,90.7
2026-04-14 16:24:46.421117,70.0,80.3,90.7
2026-04-14 16:24:46.426000,0.0,80.3,90.7
2026-04-14 16:24:46.429532,0.0,80.3,90.7
2026-04-14 16:24:46.433343,81.8,80.3,90.7
2026-04-14 16:24:46.437421,100.0,80.3,90.7
2026-04-14 16:24:46.441174,0.0,80.3,90.7
2026-04-14 16:24:46.444132,0.0,80.3,90.7
2026-04-14 16:24:46.447290,0.0,80.3,90.7
2026-04-14 16:24:46.450439,91.7,80.3,90.7
2026-04-14 16:24:46.454866,0.0,80.3,90.7
2026-04-14 16:24:46.459055,0.0,80.3,90.7
2026-04-14 16:24:46.461257,0.0,80.3,90.7
2026-04-14 16:24:46.464233,0.0,80.3,90.7
2026-04-14 16:24:46.466920,60.0,80.3,90.7
2026-04-14 16:24:46.470629,0.0,80.3,90.7
2026-04-14 16:24:46.474578,0.0,80.3,90.7
2026-04-14 16:24:46.477749,0.0,80.3,90.7
2026-04-14 16:24:46.480617,44.4,80.3,90.7
2026-04-14 16:24:46.484472,0.0,80.3,90.7
2026-04-14 16:24:46.487874,0.0,80.3,90.7
2026-04-14 16:24:46.490623,0.0,80.3,90.7
2026-04-14 16:24:46.493531,0.0,80.3,90.7
2026-04-14 16:24:46.497534,90.0,80.3,90.7
2026-04-14 16:24:46.501332,0.0,80.3,90.7
2026-04-14 16:24:46.505331,0.0,80.3,90.7
2026-04-14 16:24:46.509136,0.0,80.3,90.7
2026-04-14 16:24:46.512066,44.4,80.3,90.7
2026-04-14 16:24:46.515162,0.0,80.3,90.7
2026-04-14 16:24:46.518874,0.0,80.3,90.7
2026-04-14 16:24:46.522808,0.0,80.3,90.7
2026-04-14 16:24:46.527629,50.0,80.3,90.7
2026-04-14 16:24:46.530430,0.0,80.3,90.7
2026-04-14 16:24:46.533510,0.0,80.3,90.7
2026-04-14 16:24:46.536714,0.0,80.3,90.7
2026-04-14 16:24:46.540274,0.0,80.3,90.7
2026-04-14 16:24:46.542977,60.0,80.3,90.7
2026-04-14 16:24:46.545972,0.0,80.3,90.7
2026-04-14 16:24:46.548625,0.0,80.3,90.7
2026-04-14 16:24:46.551266,0.0,80.3,90.7
2026-04-14 16:24:46.556254,0.0,80.3,90.7
2026-04-14 16:24:46.559662,63.6,80.3,90.7
2026-04-14 16:24:46.562471,0.0,80.3,90.7
2026-04-14 16:24:46.566189,0.0,80.3,90.7
2026-04-14 16:24:46.569602,0.0,80.3,90.7
2026-04-14 16:24:46.574091,50.0,80.3,90.7
2026-04-14 16:24:46.577138,0.0,80.3,90.7
2026-04-14 16:24:46.580174,0.0,80.3,90.7
2026-04-14 16:24:46.583222,0.0,80.3,90.7
2026-04-14 16:24:46.587429,0.0,80.3,90.7
2026-04-14 16:24:46.591275,81.8,80.3,90.7
2026-04-14 16:24:46.594914,0.0,80.3,90.7
2026-04-14 16:24:46.597909,0.0,80.3,90.7
2026-04-14 16:24:46.601783,0.0,80.3,90.7
2026-04-14 16:24:46.605087,66.7,80.3,90.7
2026-04-14 16:24:46.608471,33.3,80.3,90.7
2026-04-14 16:24:46.611267,0.0,80.3,90.7
2026-04-14 16:24:46.614086,0.0,80.3,90.7
2026-04-14 16:24:46.617490,0.0,80.3,90.7
2026-04-14 16:24:46.620327,0.0,80.3,90.7
2026-04-14 16:24:46.623807,100.0,80.3,90.7
2026-04-14 16:24:46.626318,0.0,80.3,90.7
2026-04-14 16:24:46.629768,0.0,80.3,90.7
2026-04-14 16:24:46.633291,0.0,80.3,90.7
2026-04-14 16:24:46.638781,72.7,80.3,90.7
2026-04-14 16:24:46.642402,0.0,80.3,90.7
2026-04-14 16:24:46.645407,0.0,80.3,90.7
2026-04-14 16:24:46.650306,0.0,80.3,90.7
2026-04-14 16:24:46.655232,81.8,80.3,90.7
2026-04-14 16:24:46.658557,0.0,80.3,90.7
2026-04-14 16:24:46.661801,0.0,80.3,90.7
2026-04-14 16:24:46.665409,0.0,80.3,90.7
2026-04-14 16:24:46.668576,72.7,80.3,90.7
2026-04-14 16:24:46.673640,0.0,80.3,90.7
2026-04-14 16:24:46.676929,0.0,80.3,90.7
2026-04-14 16:24:46.679787,0.0,80.3,90.7
2026-04-14 16:24:46.682344,0.0,80.3,90.7
2026-04-14 16:24:46.685710,90.0,80.3,90.7
2026-04-14 16:24:46.690077,0.0,80.3,90.7
2026-04-14 16:24:46.692712,0.0,80.3,90.7
2026-04-14 16:24:46.696720,0.0,80.3,90.7
2026-04-14 16:24:46.699540,44.4,80.3,90.7
2026-04-14 16:24:46.702897,0.0,80.3,90.7
2026-04-14 16:24:46.708062,0.0,80.3,90.7
2026-04-14 16:24:46.711572,0.0,80.3,90.7
2026-04-14 16:24:46.714424,100.0,80.3,90.7
2026-04-14 16:24:46.719022,37.5,80.3,90.7
2026-04-14 16:24:46.722627,0.0,80.3,90.7
2026-04-14 16:24:46.726279,0.0,80.3,90.7
2026-04-14 16:24:46.729697,0.0,80.3,90.7
2026-04-14 16:24:46.732710,54.5,80.3,90.7
2026-04-14 16:24:46.735934,0.0,80.3,90.7
2026-04-14 16:24:46.740828,0.0,80.3,90.7
2026-04-14 16:24:46.744228,0.0,80.3,90.7
2026-04-14 16:24:46.747468,70.0,80.3,90.7
2026-04-14 16:24:46.750391,0.0,80.3,90.7
2026-04-14 16:24:46.754664,0.0,80.3,90.7
2026-04-14 16:24:46.759984,0.0,80.3,90.7
2026-04-14 16:24:46.763665,46.2,80.3,90.7
2026-04-14 16:24:46.766921,0.0,80.3,90.7
2026-04-14 16:24:46.770933,0.0,80.3,90.7
2026-04-14 16:24:46.775436,0.0,80.3,90.7
2026-04-14 16:24:46.779061,72.7,80.3,90.7
2026-04-14 16:24:46.782108,0.0,80.3,90.7
2026-04-14 16:24:46.786331,0.0,80.3,90.7
2026-04-14 16:24:46.790132,0.0,80.3,90.7
2026-04-14 16:24:46.793382,70.0,80.3,90.7
2026-04-14 16:24:46.795979,0.0,80.3,90.7
2026-04-14 16:24:46.798844,0.0,80.3,90.7
2026-04-14 16:24:46.802120,0.0,80.3,90.7
2026-04-14 16:24:46.806534,0.0,80.3,90.7
2026-04-14 16:24:46.808910,44.4,80.3,90.7
2026-04-14 16:24:46.811302,0.0,80.3,90.7
2026-04-14 16:24:46.814848,0.0,80.3,90.7
2026-04-14 16:24:46.817836,0.0,80.3,90.7
2026-04-14 16:24:46.821280,0.0,80.3,90.7
2026-04-14 16:24:46.824746,44.4,80.3,90.7
2026-04-14 16:24:46.827509,0.0,80.3,90.7
2026-04-14 16:24:46.831403,0.0,80.3,90.7
2026-04-14 16:24:46.834017,0.0,80.3,90.7
2026-04-14 16:24:46.839177,0.0,80.3,90.7
2026-04-14 16:24:46.842256,50.0,80.3,90.7
2026-04-14 16:24:46.845518,0.0,80.3,90.7
2026-04-14 16:24:46.848183,0.0,80.3,90.7
2026-04-14 16:24:46.851615,0.0,80.3,90.7
2026-04-14 16:24:46.854952,100.0,80.3,90.7
2026-04-14 16:24:46.857467,50.0,80.3,90.7
2026-04-14 16:24:46.859845,0.0,80.3,90.7
2026-04-14 16:24:46.862518,0.0,80.3,90.7
2026-04-14 16:24:46.865907,0.0,80.3,90.7
2026-04-14 16:24:46.870054,0.0,80.3,90.7
2026-04-14 16:24:46.873788,40.0,80.3,90.7
2026-04-14 16:24:46.876276,0.0,80.3,90.7
2026-04-14 16:24:46.878982,0.0,80.3,90.7
2026-04-14 16:24:46.881394,0.0,80.3,90.7
2026-04-14 16:24:46.884955,0.0,80.3,90.7
2026-04-14 16:24:46.888412,60.0,80.3,90.7
2026-04-14 16:24:46.890982,0.0,80.3,90.7
2026-04-14 16:24:46.893976,0.0,80.3,90.7
2026-04-14 16:24:46.896744,0.0,80.3,90.7
2026-04-14 16:24:46.900088,0.0,80.3,90.7
2026-04-14 16:24:46.904119,100.0,80.3,90.7
2026-04-14 16:24:46.907940,0.0,80.3,90.7
2026-04-14 16:24:46.910629,0.0,80.3,90.7
2026-04-14 16:24:46.913330,0.0,80.3,90.7
2026-04-14 16:24:46.915625,0.0,80.3,90.7
2026-04-14 16:24:46.918171,60.0,80.3,90.7
2026-04-14 16:24:46.921672,0.0,80.3,90.7
2026-04-14 16:24:46.924585,0.0,80.3,90.7
2026-04-14 16:24:46.927251,0.0,80.3,90.7
2026-04-14 16:24:46.930679,0.0,80.3,90.7
2026-04-14 16:24:46.933972,80.0,80.3,90.7
2026-04-14 16:24:46.938385,0.0,80.3,90.7
2026-04-14 16:24:46.942409,0.0,80.3,90.7
2026-04-14 16:24:46.946619,0.0,80.3,90.7
2026-04-14 16:24:46.950235,50.0,80.3,90.7
2026-04-14 16:24:46.955136,0.0,80.3,90.7
2026-04-14 16:24:46.958512,0.0,80.3,90.7
2026-04-14 16:24:46.962341,0.0,80.3,90.7
2026-04-14 16:24:46.965726,40.0,80.3,90.7
2026-04-14 16:24:46.970109,0.0,80.3,90.7
2026-04-14 16:24:46.973411,0.0,80.3,90.7
2026-04-14 16:24:46.976838,0.0,80.3,90.7
2026-04-14 16:24:46.979667,0.0,80.3,90.7
2026-04-14 16:24:46.982692,40.0,80.3,90.7
2026-04-14 16:24:46.985835,0.0,80.3,90.7
2026-04-14 16:24:46.989112,0.0,80.3,90.7
2026-04-14 16:24:46.992905,0.0,80.3,90.7
2026-04-14 16:24:46.995434,0.0,80.3,90.7
2026-04-14 16:24:46.999084,40.0,80.3,90.7
2026-04-14 16:24:47.001601,0.0,80.3,90.7
2026-04-14 16:24:47.004903,0.0,80.3,90.7
2026-04-14 16:24:47.007696,0.0,80.3,90.7
2026-04-14 16:24:47.011033,0.0,80.3,90.7
2026-04-14 16:24:47.013722,55.6,80.3,90.7
2026-04-14 16:24:47.016501,0.0,80.3,90.7
2026-04-14 16:24:47.020599,0.0,80.3,90.7
2026-04-14 16:24:47.024535,0.0,80.3,90.7
2026-04-14 16:24:47.027375,70.0,80.3,90.7
2026-04-14 16:24:47.031240,0.0,80.3,90.7
2026-04-14 16:24:47.035555,0.0,80.3,90.7
2026-04-14 16:24:47.040034,0.0,80.3,90.7
2026-04-14 16:24:47.043126,42.9,80.3,90.7
2026-04-14 16:24:47.046286,0.0,80.3,90.7
2026-04-14 16:24:47.050160,0.0,80.3,90.7
2026-04-14 16:24:47.055618,0.0,80.3,90.7
2026-04-14 16:24:47.059278,36.4,80.3,90.7
2026-04-14 16:24:47.062474,0.0,80.3,90.7
2026-04-14 16:24:47.066068,0.0,80.3,90.7
2026-04-14 16:24:47.070769,0.0,80.3,90.7
2026-04-14 16:24:47.075774,100.0,80.3,90.7
2026-04-14 16:24:47.078927,0.0,80.3,90.7
2026-04-14 16:24:47.082298,0.0,80.3,90.7
2026-04-14 16:24:47.085923,0.0,80.3,90.7
2026-04-14 16:24:47.090535,60.0,80.3,90.7
2026-04-14 16:24:47.093552,0.0,80.3,90.7
2026-04-14 16:24:47.096797,0.0,80.3,90.7
2026-04-14 16:24:47.100537,0.0,80.3,90.7
2026-04-14 16:24:47.104723,0.0,80.3,90.7
2026-04-14 16:24:47.109470,72.7,80.3,90.7
2026-04-14 16:24:47.113214,0.0,80.3,90.7
2026-04-14 16:24:47.117261,0.0,80.3,90.7
2026-04-14 16:24:47.121573,81.8,80.3,90.7
2026-04-14 16:24:47.125468,0.0,80.3,90.7
2026-04-14 16:24:47.129646,0.0,80.3,90.7
2026-04-14 16:24:47.136562,100.0,80.3,90.7
2026-04-14 16:24:47.141176,0.0,80.3,90.7
2026-04-14 16:24:47.146481,0.0,80.3,90.7
2026-04-14 16:24:47.150128,0.0,80.3,90.7
2026-04-14 16:24:47.155934,100.0,80.3,90.7
2026-04-14 16:24:47.159672,0.0,80.3,90.7
2026-04-14 16:24:47.163630,0.0,80.3,90.7
2026-04-14 16:24:47.167651,100.0,80.3,90.7
2026-04-14 16:24:47.180561,0.0,80.3,90.7
2026-04-14 16:24:47.188234,76.9,80.3,90.7
2026-04-14 16:24:47.195784,0.0,80.3,90.7
2026-04-14 16:24:47.201820,100.0,80.3,90.7
2026-04-14 16:24:47.207873,0.0,80.3,90.7
2026-04-14 16:24:47.212629,0.0,80.3,90.7
2026-04-14 16:24:47.216939,83.3,80.3,90.7
2026-04-14 16:24:47.224236,0.0,80.3,90.7
2026-04-14 16:24:47.229065,0.0,80.3,90.7
2026-04-14 16:24:47.233611,100.0,80.3,90.7
2026-04-14 16:24:47.243125,0.0,80.3,90.7
2026-04-14 16:24:47.247463,100.0,80.3,90.7
2026-04-14 16:24:47.253453,0.0,80.3,90.7
2026-04-14 16:24:47.259550,0.0,80.3,90.7
2026-04-14 16:24:47.263511,80.0,80.3,90.7
2026-04-14 16:24:47.268935,0.0,80.3,90.7
2026-04-14 16:24:47.274706,0.0,80.3,90.7
2026-04-14 16:24:47.278156,40.0,80.3,90.7
2026-04-14 16:24:47.281558,0.0,80.3,90.7
2026-04-14 16:24:47.287002,0.0,80.3,90.7
2026-04-14 16:24:47.291496,0.0,80.3,90.7
2026-04-14 16:24:47.294997,80.0,80.3,90.7
2026-04-14 16:24:47.298617,0.0,80.3,90.7
2026-04-14 16:24:47.304803,0.0,80.3,90.7
2026-04-14 16:24:47.308577,50.0,80.3,90.7
2026-04-14 16:24:47.313188,0.0,80.4,90.7
2026-04-14 16:24:47.316150,0.0,80.4,90.7
2026-04-14 16:24:47.321111,0.0,80.4,90.7
2026-04-14 16:24:47.325404,60.0,80.4,90.7
2026-04-14 16:24:47.328797,0.0,80.4,90.7
2026-04-14 16:24:47.332753,0.0,80.4,90.7
2026-04-14 16:24:47.339158,100.0,80.4,90.7
2026-04-14 16:24:47.343246,100.0,80.3,90.7
2026-04-14 16:24:47.347409,0.0,80.3,90.7
2026-04-14 16:24:47.350629,0.0,80.3,90.7
2026-04-14 16:24:47.354867,100.0,80.3,90.7
2026-04-14 16:24:47.358427,90.0,80.3,90.7
2026-04-14 16:24:47.361492,0.0,80.3,90.7
2026-04-14 16:24:47.364944,0.0,80.3,90.7
2026-04-14 16:24:47.368322,0.0,80.3,90.7
2026-04-14 16:24:47.372232,81.8,80.3,90.7
2026-04-14 16:24:47.375775,0.0,80.3,90.7
2026-04-14 16:24:47.378750,0.0,80.3,90.7
2026-04-14 16:24:47.382357,0.0,80.3,90.7
2026-04-14 16:24:47.386336,80.0,80.3,90.7
2026-04-14 16:24:47.389847,0.0,80.3,90.7
2026-04-14 16:24:47.392677,0.0,80.3,90.7
2026-04-14 16:24:47.396044,0.0,80.3,90.7
2026-04-14 16:24:47.399369,0.0,80.3,90.7
2026-04-14 16:24:47.404371,100.0,80.3,90.7
2026-04-14 16:24:47.408091,0.0,80.3,90.7
2026-04-14 16:24:47.410748,0.0,80.3,90.7
2026-04-14 16:24:47.413412,0.0,80.3,90.7
2026-04-14 16:24:47.416415,0.0,80.3,90.7
2026-04-14 16:24:47.419954,60.0,80.3,90.7
2026-04-14 16:24:47.423433,0.0,80.3,90.7
2026-04-14 16:24:47.426384,0.0,80.3,90.7
2026-04-14 16:24:47.429126,0.0,80.3,90.7
2026-04-14 16:24:47.431967,0.0,80.3,90.7
2026-04-14 16:24:47.436075,40.0,80.3,90.7
2026-04-14 16:24:47.439594,0.0,80.3,90.7
2026-04-14 16:24:47.442783,0.0,80.3,90.7
2026-04-14 16:24:47.445864,0.0,80.3,90.7
2026-04-14 16:24:47.448844,50.0,80.3,90.7
2026-04-14 16:24:47.453190,40.0,80.3,90.7
2026-04-14 16:24:47.456943,0.0,80.3,90.7
2026-04-14 16:24:47.460137,0.0,80.3,90.7
2026-04-14 16:24:47.463329,0.0,80.3,90.7
2026-04-14 16:24:47.465934,50.0,80.3,90.7
2026-04-14 16:24:47.469397,0.0,80.3,90.7
2026-04-14 16:24:47.473570,0.0,80.3,90.7
2026-04-14 16:24:47.477536,0.0,80.3,90.7
2026-04-14 16:24:47.480421,80.0,80.3,90.7
2026-04-14 16:24:47.483258,0.0,80.3,90.7
2026-04-14 16:24:47.488359,0.0,80.3,90.7
2026-04-14 16:24:47.491830,0.0,80.3,90.7
2026-04-14 16:24:47.495126,0.0,80.3,90.7
2026-04-14 16:24:47.497892,66.7,80.3,90.7
2026-04-14 16:24:47.501960,0.0,80.3,90.7
2026-04-14 16:24:47.508861,0.0,80.3,90.7
2026-04-14 16:24:47.512825,66.7,80.3,90.7
2026-04-14 16:24:47.515391,0.0,80.3,90.7
2026-04-14 16:24:47.519007,0.0,80.3,90.7
2026-04-14 16:24:47.523827,0.0,80.3,90.7
2026-04-14 16:24:47.527600,81.8,80.3,90.7
2026-04-14 16:24:47.532369,0.0,80.3,90.7
2026-04-14 16:24:47.537456,0.0,80.3,90.7
2026-04-14 16:24:47.541501,0.0,80.3,90.7
2026-04-14 16:24:47.544862,60.0,80.3,90.7
2026-04-14 16:24:47.548181,0.0,80.3,90.7
2026-04-14 16:24:47.552880,0.0,80.3,90.7
2026-04-14 16:24:47.556466,0.0,80.3,90.7
2026-04-14 16:24:47.559944,50.0,80.3,90.7
2026-04-14 16:24:47.563125,0.0,80.3,90.7
2026-04-14 16:24:47.566018,0.0,80.3,90.7
2026-04-14 16:24:47.570339,0.0,80.3,90.7
2026-04-14 16:24:47.573769,100.0,80.3,90.7
2026-04-14 16:24:47.576100,60.0,80.3,90.7
2026-04-14 16:24:47.578790,0.0,80.3,90.7
2026-04-14 16:24:47.581357,0.0,80.3,90.7
2026-04-14 16:24:47.584402,0.0,80.3,90.7
2026-04-14 16:24:47.588363,0.0,80.3,90.7
2026-04-14 16:24:47.590603,50.0,80.3,90.7
2026-04-14 16:24:47.593379,0.0,80.3,90.7
2026-04-14 16:24:47.596258,0.0,80.3,90.7
2026-04-14 16:24:47.599582,0.0,80.3,90.7
2026-04-14 16:24:47.603704,0.0,80.3,90.7
2026-04-14 16:24:47.606952,70.0,80.3,90.7
2026-04-14 16:24:47.609475,0.0,80.3,90.7
2026-04-14 16:24:47.613057,0.0,80.3,90.7
2026-04-14 16:24:47.616128,0.0,80.3,90.7
2026-04-14 16:24:47.620037,0.0,80.3,90.7
2026-04-14 16:24:47.624120,100.0,80.3,90.7
2026-04-14 16:24:47.627078,0.0,80.3,90.7
2026-04-14 16:24:47.630070,0.0,80.3,90.7
2026-04-14 16:24:47.632493,0.0,80.3,90.7
2026-04-14 16:24:47.636500,80.0,80.3,90.7
2026-04-14 16:24:47.639540,0.0,80.3,90.7
2026-04-14 16:24:47.643732,0.0,80.3,90.7
2026-04-14 16:24:47.647301,0.0,80.3,90.7
2026-04-14 16:24:47.650540,0.0,80.3,90.7
2026-04-14 16:24:47.655398,72.7,80.3,90.7
2026-04-14 16:24:47.658176,0.0,80.3,90.7
2026-04-14 16:24:47.661618,0.0,80.3,90.7
2026-04-14 16:24:47.663893,0.0,80.3,90.7
2026-04-14 16:24:47.666534,0.0,80.3,90.7
2026-04-14 16:24:47.670993,100.0,80.3,90.7
2026-04-14 16:24:47.673530,0.0,80.3,90.7
2026-04-14 16:24:47.676201,0.0,80.3,90.7
2026-04-14 16:24:47.678776,0.0,80.3,90.7
2026-04-14 16:24:47.681878,0.0,80.3,90.7
2026-04-14 16:24:47.684829,50.0,80.3,90.7
2026-04-14 16:24:47.690066,0.0,80.3,90.7
2026-04-14 16:24:47.693049,0.0,80.3,90.7
2026-04-14 16:24:47.696383,0.0,80.3,90.7
2026-04-14 16:24:47.699511,50.0,80.3,90.7
2026-04-14 16:24:47.704024,0.0,80.3,90.7
2026-04-14 16:24:47.707402,0.0,80.3,90.7
2026-04-14 16:24:47.711241,0.0,80.3,90.7
2026-04-14 16:24:47.713918,0.0,80.3,90.7
2026-04-14 16:24:47.716492,40.0,80.3,90.7
2026-04-14 16:24:47.720602,0.0,80.3,90.7
2026-04-14 16:24:47.724017,0.0,80.3,90.7
2026-04-14 16:24:47.727363,0.0,80.3,90.7
2026-04-14 16:24:47.730832,50.0,80.3,90.7
2026-04-14 16:24:47.734273,0.0,80.3,90.7
2026-04-14 16:24:47.739454,0.0,80.3,90.7
2026-04-14 16:24:47.742504,0.0,80.3,90.7
2026-04-14 16:24:47.745272,0.0,80.3,90.7
2026-04-14 16:24:47.747571,40.0,80.3,90.7
2026-04-14 16:24:47.750593,0.0,80.3,90.7
2026-04-14 16:24:47.755221,0.0,80.3,90.7
2026-04-14 16:24:47.758582,0.0,80.3,90.7
2026-04-14 16:24:47.761836,33.3,80.3,90.7
2026-04-14 16:24:47.764926,0.0,80.3,90.7
2026-04-14 16:24:47.769287,0.0,80.3,90.7
